date,open,high,low,close,volume
2025-01-20,3.94,4.02,3.88,3.97,15786117.0
2025-01-21,3.97,4.0,3.94,3.96,10436616.0
2025-01-22,3.98,4.09,3.95,3.97,16309730.0
2025-01-23,4.05,4.05,3.91,3.92,14185717.0
2025-01-24,3.92,3.93,3.86,3.91,13157056.0
2025-01-27,3.91,3.95,3.83,3.84,10942300.0
2025-02-05,3.85,3.88,3.82,3.87,10216600.0
2025-02-06,3.86,3.92,3.8,3.92,12770353.0
2025-02-07,3.92,4.03,3.91,3.99,20621453.0
2025-02-10,4.02,4.05,3.99,4.03,14489347.0
2025-02-11,4.03,4.03,3.95,3.99,15056500.0
2025-02-12,3.97,4.07,3.95,4.04,18144646.0
2025-02-13,4.05,4.07,4.02,4.05,17068036.0
2025-02-14,4.04,4.1,4.01,4.02,20201101.0
2025-02-17,4.01,4.09,3.98,4.08,20968349.0
2025-02-18,4.09,4.21,4.02,4.05,28091500.0
2025-02-19,4.01,4.05,3.99,4.02,20179501.0
2025-02-20,4.0,4.02,3.95,4.0,14500020.0
2025-02-21,3.98,4.02,3.96,3.97,15174300.0
2025-02-24,3.96,4.05,3.95,4.0,15862100.0
2025-02-25,4.01,4.02,3.96,3.97,12254101.0
2025-02-26,3.97,4.05,3.97,4.02,16128202.0
2025-02-27,4.04,4.05,3.96,4.02,13710901.0
2025-02-28,4.01,4.07,3.93,3.94,25476218.0
2025-03-03,3.93,3.99,3.89,3.91,16147400.0
2025-03-04,3.92,3.94,3.89,3.93,11835600.0
2025-03-05,3.92,3.93,3.85,3.89,12716200.0
2025-03-06,3.9,3.94,3.88,3.94,12178900.0
2025-03-07,3.94,3.94,3.88,3.9,13017600.0
2025-03-10,3.91,3.95,3.89,3.92,12084600.0
2025-03-11,3.9,3.93,3.87,3.93,11719200.0
2025-03-12,3.94,4.08,3.93,4.04,30088615.0
2025-03-13,4.04,4.17,4.02,4.14,41024803.0
2025-03-14,4.12,4.18,4.08,4.11,28293800.0
2025-03-17,4.12,4.16,4.11,4.14,19337601.0
2025-03-18,4.15,4.16,4.08,4.11,14492600.0
2025-03-19,4.12,4.19,4.08,4.16,23708200.0
2025-03-20,4.15,4.2,4.13,4.18,22594174.0
2025-03-21,4.16,4.24,4.13,4.19,25928342.0
2025-03-24,4.17,4.22,4.05,4.13,23316101.0
2025-03-25,4.14,4.25,4.11,4.23,36020280.0
2025-03-26,4.2,4.23,4.13,4.21,23355580.0
2025-03-27,4.19,4.23,4.08,4.09,22809677.0
2025-03-28,4.08,4.1,3.97,3.98,20373000.0
2025-03-31,3.94,4.03,3.92,3.93,16275100.0
2025-04-01,3.97,4.23,3.96,4.09,27615400.0
2025-04-02,4.06,4.07,4.01,4.02,15599784.0
2025-04-03,3.99,4.14,3.98,4.11,30487836.0
2025-04-07,4.0,4.0,3.7,3.7,31943300.0
2025-04-08,3.67,3.84,3.67,3.76,24974400.0
2025-04-09,3.7,3.79,3.51,3.75,26319780.0
2025-04-10,3.8,3.87,3.77,3.81,19304500.0
2025-04-11,3.78,3.86,3.76,3.79,18155280.0
2025-04-14,3.84,3.96,3.82,3.95,23041800.0
2025-04-15,3.95,4.06,3.92,4.05,25573800.0
2025-04-16,4.06,4.14,4.0,4.06,27032452.0
2025-04-17,4.05,4.1,4.01,4.06,22079200.0
2025-04-18,4.04,4.08,4.0,4.04,16446900.0
2025-04-21,4.02,4.1,4.02,4.1,16626000.0
2025-04-22,4.09,4.17,4.06,4.08,18479300.0
2025-04-23,4.08,4.1,4.03,4.04,14656662.0
2025-04-24,4.06,4.3,4.04,4.2,50407736.0
2025-04-25,4.21,4.39,4.21,4.33,56785100.0
2025-04-28,4.39,4.67,4.26,4.43,83736900.0
2025-04-29,4.32,4.35,4.14,4.21,61107372.0
2025-04-30,4.36,4.56,4.19,4.21,69676162.0
2025-05-06,4.26,4.63,4.19,4.63,63173582.0
2025-05-07,4.63,4.79,4.51,4.56,112242843.0
2025-05-08,4.58,4.78,4.52,4.68,83654596.0
2025-05-09,4.67,4.99,4.62,4.77,106187614.0
2025-05-12,4.78,4.83,4.66,4.68,62628498.0
2025-05-13,4.67,4.73,4.59,4.71,55733443.0
2025-05-14,4.66,4.78,4.6,4.72,48322500.0
2025-05-15,4.69,4.77,4.61,4.63,38261300.0
2025-05-16,4.63,5.08,4.63,4.92,98726047.0
2025-05-19,4.92,5.09,4.88,4.91,68043200.0
2025-05-20,4.97,5.02,4.89,4.98,56845581.0
2025-05-21,4.97,5.13,4.97,4.97,72721800.0
2025-05-22,4.89,5.02,4.84,4.86,51669857.0
2025-05-23,4.84,4.89,4.65,4.67,54482404.0
2025-05-26,4.69,4.78,4.66,4.74,28421604.0
2025-05-27,4.73,4.83,4.73,4.76,24107100.0
2025-05-28,4.76,4.79,4.68,4.7,20844078.0
2025-05-29,4.69,4.74,4.64,4.7,17726900.0
2025-05-30,4.76,4.83,4.61,4.62,34019010.0
2025-06-03,4.6,4.68,4.55,4.66,21824300.0
2025-06-04,4.66,4.73,4.64,4.71,19668500.0
2025-06-05,4.75,4.8,4.72,4.75,22851900.0
2025-06-06,4.74,4.77,4.68,4.7,15418083.0
2025-06-09,4.7,4.73,4.67,4.69,13610700.0
2025-06-10,4.69,4.76,4.66,4.72,27591111.0
2025-06-11,4.73,4.76,4.69,4.72,18993000.0
2025-06-12,4.72,4.73,4.62,4.65,18804000.0
2025-06-13,4.67,5.12,4.63,5.12,66421573.0
2025-06-16,4.95,5.02,4.87,4.94,84257541.0
2025-06-17,4.97,5.07,4.92,5.0,58650795.0
2025-06-18,4.97,5.0,4.81,4.85,44889700.0
2025-06-19,4.79,4.82,4.41,4.43,69110336.0
2025-06-20,4.41,4.49,4.29,4.3,46084895.0
2025-06-23,4.28,4.36,4.28,4.34,22428119.0
2025-06-24,4.34,4.41,4.32,4.4,20451495.0
2025-06-25,4.4,4.51,4.4,4.5,24043000.0
2025-06-26,4.48,4.54,4.45,4.48,21038495.0
2025-06-27,4.47,4.6,4.47,4.54,21227700.0
2025-06-30,4.56,4.62,4.54,4.57,15212300.0
2025-07-01,4.57,4.76,4.55,4.72,37718100.0
2025-07-02,4.72,4.82,4.7,4.78,30485002.0
2025-07-03,4.77,4.85,4.74,4.83,27097650.0
2025-07-04,4.88,5.08,4.86,4.9,48238500.0
2025-07-07,5.08,5.39,5.03,5.39,107019138.0
2025-07-08,5.62,5.82,5.49,5.59,170418317.0
2025-07-09,5.68,6.05,5.58,5.69,142312261.0
2025-07-10,5.69,5.83,5.51,5.57,93780202.0
2025-07-11,5.61,6.13,5.48,6.13,135027358.0
2025-07-14,6.56,6.74,6.44,6.74,42434829.0
2025-07-15,7.07,7.2,6.27,6.29,205534188.0
2025-07-16,6.55,6.92,6.25,6.92,108611802.0
2025-07-17,7.05,7.17,6.53,6.62,184369614.0
2025-07-18,6.3,6.55,6.18,6.37,129190804.0
2025-07-21,6.18,6.26,5.95,5.96,116809904.0
2025-07-22,5.9,5.94,5.68,5.77,95717519.0
2025-07-23,5.71,5.81,5.67,5.69,53131838.0
2025-07-24,5.7,5.72,5.65,5.71,44049900.0
2025-07-25,5.7,5.75,5.56,5.57,50541126.0
2025-07-28,5.59,5.61,5.55,5.6,25729342.0
2025-07-29,5.58,5.67,5.48,5.55,40910800.0
2025-07-30,5.53,5.62,5.5,5.57,34782124.0
2025-07-31,5.53,5.55,5.42,5.43,36162821.0
2025-08-01,5.41,5.48,5.4,5.45,18339481.0
2025-08-04,5.41,5.5,5.4,5.48,20566300.0
2025-08-05,5.49,5.59,5.46,5.59,31873328.0
2025-08-06,5.6,5.64,5.54,5.58,22228903.0
2025-08-07,5.58,5.63,5.52,5.55,22875831.0
2025-08-08,5.51,5.74,5.49,5.7,58821865.0
2025-08-11,5.65,5.66,5.54,5.63,33554667.0
2025-08-12,5.62,5.64,5.55,5.57,24460950.0
2025-08-13,5.56,5.58,5.53,5.56,23740795.0
2025-08-14,5.55,5.57,5.43,5.47,31443529.0
2025-08-15,5.46,5.52,5.45,5.49,18837800.0
2025-08-18,5.49,5.58,5.46,5.56,24186418.0
2025-08-19,5.56,5.62,5.54,5.6,26708101.0
2025-08-20,5.6,5.64,5.56,5.63,22794471.0
2025-08-21,5.62,5.73,5.61,5.73,43743484.0
2025-08-22,5.75,5.79,5.65,5.71,43332006.0
2025-08-25,5.7,5.78,5.65,5.72,37838010.0
2025-08-26,5.74,5.77,5.7,5.71,27073625.0
2025-08-27,5.73,6.07,5.7,5.83,85188640.0
2025-08-28,5.83,5.85,5.45,5.66,61888999.0
2025-08-29,5.64,5.71,5.54,5.55,30988575.0
2025-09-01,5.55,5.62,5.48,5.6,21859707.0
2025-09-02,5.56,5.62,5.51,5.55,21978200.0
2025-09-03,5.55,5.59,5.26,5.28,34565008.0
2025-09-04,5.29,5.42,5.25,5.37,25877417.0
2025-09-05,5.37,5.49,5.29,5.48,22307504.0
2025-09-08,5.46,5.65,5.45,5.54,20565001.0
2025-09-09,5.55,5.58,5.43,5.44,18304800.0
2025-09-10,5.43,5.47,5.36,5.45,17276777.0
2025-09-11,5.43,5.51,5.38,5.5,19900067.0
2025-09-12,5.5,5.55,5.45,5.45,22595864.0
2025-09-15,5.45,5.47,5.35,5.38,18208701.0
2025-09-16,5.38,5.41,5.3,5.38,16663446.0
2025-09-17,5.37,5.38,5.3,5.34,16836081.0
2025-09-18,5.33,5.35,5.17,5.2,27368045.0
2025-09-19,5.2,5.25,5.13,5.15,16263490.0
2025-09-22,5.15,5.2,5.11,5.18,13231281.0
2025-09-23,5.19,5.2,5.03,5.16,17557262.0
2025-09-24,5.16,5.21,5.12,5.21,13265600.0
2025-09-25,5.21,5.24,5.11,5.13,14526900.0
2025-09-26,5.11,5.27,5.08,5.17,21486617.0
2025-09-29,5.18,5.28,5.1,5.27,23216621.0
2025-09-30,5.27,5.5,5.24,5.46,48251421.0
2025-10-09,5.46,5.84,5.41,5.69,75734898.0
2025-10-10,5.65,6.03,5.63,5.92,71045408.0
2025-10-13,5.72,5.98,5.67,5.91,50622909.0
2025-10-14,5.93,6.03,5.86,5.91,52311505.0
2025-10-15,5.88,6.11,5.86,6.09,60748256.0
2025-10-16,6.05,6.14,5.92,5.95,41218482.0
2025-10-17,5.94,5.96,5.73,5.76,41721753.0
2025-10-20,5.82,5.91,5.73,5.87,33584400.0
2025-10-21,5.92,6.2,5.86,6.12,59672311.0
2025-10-22,6.07,6.33,6.07,6.12,59333119.0
2025-10-23,6.11,6.3,6.08,6.21,48218059.0
2025-10-24,6.18,6.19,6.01,6.05,42071900.0
2025-10-27,6.11,6.51,6.08,6.42,71884458.0
2025-10-28,6.36,6.56,6.31,6.55,64482000.0
2025-10-29,6.23,6.3,5.91,6.17,94698788.0
2025-10-30,6.18,6.22,6.06,6.13,41031335.0
2025-10-31,6.13,6.14,5.96,6.03,48430607.0
2025-11-03,6.03,6.1,5.72,6.07,52987962.0
2025-11-04,6.04,6.08,5.94,5.98,37798676.0
2025-11-05,5.88,6.32,5.88,6.16,67329400.0
2025-11-06,6.15,6.23,6.07,6.14,43008700.0
2025-11-07,6.1,6.2,6.06,6.08,29071600.0
2025-11-10,6.14,6.28,6.08,6.24,47474848.0
2025-11-11,6.2,6.22,6.05,6.07,34688973.0
2025-11-12,6.07,6.08,5.95,5.98,21796865.0
2025-11-13,6.0,6.02,5.88,5.95,22269300.0
2025-11-14,5.93,6.16,5.87,6.05,43451773.0
2025-11-17,6.04,6.39,5.89,6.12,63715475.0
2025-11-18,6.11,6.18,5.84,5.93,38328999.0
2025-11-19,5.91,5.98,5.72,5.78,28232764.0
2025-11-20,5.78,5.85,5.71,5.73,19318848.0
2025-11-21,5.69,5.72,5.44,5.44,31835586.0
2025-11-24,5.46,5.49,5.3,5.41,22002100.0
2025-11-25,5.46,5.54,5.42,5.5,17527301.0
2025-11-26,5.5,5.53,5.45,5.46,14054100.0
2025-11-27,5.45,5.57,5.44,5.5,15327388.0
2025-11-28,5.5,5.6,5.47,5.58,14084900.0
2025-12-01,5.62,5.64,5.56,5.59,13276300.0
2025-12-02,5.6,5.62,5.51,5.54,12042140.0
2025-12-03,5.56,5.6,5.51,5.53,13463948.0
2025-12-04,5.57,5.63,5.46,5.5,12779100.0
2025-12-05,5.48,5.55,5.44,5.54,12590900.0
2025-12-08,5.55,5.59,5.49,5.52,11310500.0
2025-12-09,5.55,5.66,5.51,5.55,20451900.0
2025-12-10,5.51,5.64,5.51,5.62,20749801.0
2025-12-11,5.6,5.67,5.49,5.5,16882306.0
2025-12-12,5.51,5.63,5.5,5.57,16169168.0
2025-12-15,5.57,5.63,5.46,5.48,19472101.0
2025-12-16,5.46,5.62,5.33,5.38,33579629.0
2025-12-17,5.39,5.46,5.3,5.43,18450896.0
2025-12-18,5.4,5.41,5.3,5.3,18656400.0
2025-12-19,5.31,5.49,5.31,5.49,21353000.0
2025-12-22,5.43,5.56,5.42,5.52,14003400.0
2025-12-23,5.52,5.56,5.38,5.4,17616164.0
2025-12-24,5.4,5.45,5.37,5.43,11601764.0
2025-12-25,5.46,5.46,5.38,5.42,11458479.0
2025-12-26,5.4,5.44,5.35,5.41,14194079.0
2025-12-29,5.41,5.41,5.27,5.29,20516502.0
2025-12-30,5.26,5.32,5.17,5.21,16552700.0
2025-12-31,5.21,5.24,5.16,5.2,11353897.0
2026-01-05,5.2,5.26,5.2,5.25,14798614.0
2026-01-06,5.25,5.3,5.21,5.3,19565101.0
2026-01-07,5.27,5.32,5.24,5.27,21534900.0
2026-01-08,5.24,5.58,5.23,5.46,44972711.0
2026-01-09,5.47,5.54,5.41,5.46,22899500.0
2026-01-12,5.48,6.01,5.48,6.01,40607597.0
2026-01-13,6.24,6.61,5.96,6.38,160255660.0
2026-01-14,6.21,6.55,5.9,6.25,137341239.0
2026-01-15,6.25,6.41,6.17,6.28,53475900.0
2026-01-16,6.45,6.58,6.22,6.34,69639796.0
2026-01-19,6.29,6.53,6.25,6.46,56028338.0
2026-01-20,6.44,6.65,6.3,6.53,65749320.0
2026-01-21,6.47,6.47,6.31,6.36,42755416.0
2026-01-22,6.37,6.47,6.24,6.34,59388558.0
2026-01-23,6.32,6.5,6.32,6.4,40504258.0
2026-01-26,6.4,6.55,6.37,6.48,52174941.0
2026-01-27,6.44,6.48,6.24,6.39,39918979.0
2026-01-28,6.36,6.38,6.29,6.35,27991959.0
2026-01-29,6.34,6.35,6.18,6.22,30723248.0
2026-01-30,6.22,6.29,6.05,6.2,32995079.0
